62	8326
63	4008
63	11529
63	15453
63	850
63	5184
63	20219
63	11349
64	11401
64	7782
64	14699
64	4499
65	8385
65	14743
65	22748
65	527
65	14951
65	13272
65	20707
65	21047
66	18031
66	14551
66	708
66	13589
66	7126
66	21304
66	11812
67	4136
67	13656
67	6811
67	4093
67	8564
67	20226
67	19428
68	11262
68	7723
68	10984
68	19581
68	6249
68	13553
68	3988
68	8330
68	18773
69	12491
69	20344
69	11318
69	368
69	5198
69	7872
69	8610
69	14861
70	11323
70	18225
70	13584
70	10806
70	4694
70	3617
70	8962
70	16471
70	19833
71	13847
71	14194
71	19813
72	7697
72	10319
72	2872
72	6660
72	7836
72	17854
73	7948
73	12035
73	9043
73	5763
73	9433
74	2172
74	840
74	22441
74	9526
74	6992
74	2083
74	18449
74	1133
74	13439
74	3229
75	7842
75	16233
75	19931
75	3371
75	9335
75	19153
75	2818
75	10996
75	7108
75	16850
75	7788
75	708
75	20166
75	13616
75	7809
76	21532
76	229
76	18891
76	13208
76	341
76	20888
76	4922
76	15431
76	5496
76	20161
76	4469
77	11856
77	5013
77	1855
77	21411
77	1684
77	18021
77	5157
77	11811
78	17876
78	8830
78	15741
78	22738
78	15699
78	16602
78	17994
78	22503
78	19884
78	693
79	7805
79	19969
79	218
79	4964
79	10602
79	18170
79	19346
79	18004
79	18005
79	11145
79	8007
80	6132
80	10320
80	7974
80	945
80	13785
80	19953
80	3599
81	10648
81	13870
81	21110
81	10570
81	10609
81	14002
82	1915
82	18910
82	2331
82	4375
82	19139
82	19895
83	20874
83	3471
83	347
83	7836
83	5012
83	6855
83	3715
83	20187
83	17549
83	14699
83	9935
83	17843
83	11414
83	4934
83	13859
83	19903
83	14727
84	17090
84	19678
84	7836
84	9285
84	12685
84	22332
85	21534
85	3523
85	8478
85	351
85	8007
85	5020
85	563
85	17765
86	11422
86	16945
86	11191
86	18109
86	2309
86	7974
86	16103
87	20879
87	12705
87	6201
87	15712
87	8270
87	2883
87	17890
87	5810
87	4329
88	4872
88	3004
88	4690
88	14920
88	17649
88	11378
88	11708
88	1726
88	6886
88	15168
89	20728
89	17211
89	1063
89	19531
89	16693
89	20523
89	13393
89	10006
89	7720
89	13561
89	17312
89	1120
89	7515
89	4275
89	9817
89	16620
89	18334
90	8504
90	18335
90	14896
90	18181
90	1916
90	19253
90	21408
91	20293
91	5621
91	3688
91	14551
91	20217
91	584
91	17053
91	563
91	1163
91	5616
91	4478
91	6609
91	11439
91	6405
91	5067
91	14326
91	16413
91	8761
91	7050
91	2252
91	3984
91	3665
91	7836
91	17024
91	10561
91	3976
91	20797
91	17124
91	17058
91	9215
91	16878
91	11205
91	4027
91	13050
91	5089
91	7126
91	3471
92	3788
92	16023
92	16912
92	13462
92	18974
92	925
92	7208
93	3028
93	9166
94	7109
94	11725
94	17192
94	8275
94	1943
95	21199
95	20474
95	14498
95	10354
95	1414
95	4884
95	719
95	4416
95	17887
95	13386
95	4426
95	7895
95	1359
95	1126
95	19969
95	11332
95	7665
95	6992
96	347
96	20280
96	7331
96	13656
96	10041
96	1277
96	10571
97	9005
97	18240
97	4155
97	20271
97	234
97	3433
98	1435
98	21105
98	11792
98	20372
98	7990
98	8293
98	19655
99	20998
99	1125
99	20578
99	20455
99	13796
99	20531
99	22368
100	18616
100	19251
100	8971
100	1125
100	15797
100	384
101	15076
101	11407
101	10373
101	5469
101	2127
101	21778
101	10394
101	8696
101	17773
101	21695
101	7678
101	9759
102	3928
102	306
102	21205
103	392
103	4910
103	8585
103	3145
103	6006
103	8228
103	7932
103	1178
103	2553
103	4212
103	17727
103	11972
104	9220
104	21078
104	1280
104	7305
104	11262
104	15345
104	14765
105	5508
105	17601
105	15994
105	5515
106	14539
106	21729
106	17947
106	794
106	2531
106	3480
107	8453
107	20901
107	15689
107	19670
107	13515
107	16896
108	10292
108	10672
108	20293
108	11718
108	3151
108	765
108	21115
108	17876
108	22576
108	7396
108	3748
108	20772
108	17103
109	10782
109	8416
109	20035
109	17727
109	20164
109	18934
109	6767
109	12516
110	11236
110	18940
110	5519
110	16912
110	6728
110	2405
110	1310
111	15474
111	2161
111	8125
111	11550
111	2113
111	16225
111	7882
111	13272
111	3601
111	17461
111	6728
111	15828
111	15815
111	17940
111	20147
111	22223
111	3760
112	2499
112	10923
112	6012
112	8700
113	3823
113	20861
113	14778
113	20455
113	11233
113	10948
113	3290
114	9525
114	7316
114	13990
114	20912
114	18945
114	7618
114	4203
115	2439
115	12240
115	18583
115	20776
115	5747
116	10756
116	10881
116	7486
116	10718
116	4228
116	890
116	874
116	14140
116	7803
116	7463
116	12045
116	10395
116	4190
116	10779
116	4271
116	17290
116	15881
116	6420
116	7472
116	4220
116	881
116	17278
116	17274
116	10782
116	7485
117	20531
117	368
117	19397
117	3951
117	2671
117	1128
117	7396
117	7307
117	228
117	6974
117	3499
117	11064
117	3240
117	6678
118	21569
118	14829
118	17994
118	302
118	5027
118	6169
118	6992
118	21310
118	87
118	18940
118	21183
119	15378
119	15818
119	9032
119	5527
119	5812
119	5534
119	20027
119	2604
119	22606
119	18586
119	11829
119	8775
119	2674
119	2527
119	9437
119	18891
119	18799
119	17142
119	12339
119	13142
119	15902
119	22028
119	3609
119	18796
119	16253
119	22535
119	8901
119	20067
119	12206
119	21932
119	5960
119	5810
119	18830
120	2968
120	21215
120	3984
120	4569
120	8115
120	405
120	4206
120	6776
120	15077
120	3849
120	18414
121	16314
121	10586
121	14266
121	21456
121	20059
121	11542
121	18529
121	16119
121	20772
121	20168
121	17538
121	1754
121	8631
121	11488
121	15064
122	18067
122	124
122	4962
123	21335
123	13155
123	17661
123	21634
123	4011
123	3491
123	20790
124	10761
124	8679
124	8667
124	182
124	1819
124	8610
124	11848
125	14706
125	22828
125	16570
125	17400
125	20646
125	17496
125	10902
126	13590
126	5814
126	20271
126	246
126	1826
126	16171
126	4855
126	20808
126	21484
126	14085
126	16064
127	11693
127	7805
127	8362
127	8348
127	17957
127	16569
127	12227
127	11725
128	22223
128	19803
128	9342
128	3402
128	15345
128	10838
128	21866
129	347
129	8674
129	11288
129	12423
129	14224
129	12696
130	3752
130	2542
130	2114
130	16492
130	14294
130	6536
130	8111
131	5361
131	12553
131	11378
131	21606
131	16028
131	8453
131	6888
131	18449
131	18251
131	10518
131	20023
131	15115
131	21722
132	14480
132	8254
132	5027
132	18367
132	17887
132	21414
132	6992
133	11056
133	8007
133	4964
133	19856
133	8543
133	1439
133	17684
134	22188
134	15379
134	16133
134	12453
134	14609
134	13200
134	9696
134	6947
134	7426
134	22099
135	492
135	20489
135	4001
135	16121
135	11421
135	13589
135	13738
135	20059
136	12390
136	9179
136	12226
136	21865
136	22325
136	2168
136	13265
136	11471
136	2487
136	6076
136	21597
136	14039
136	7016
136	19765
136	20986
136	15780
136	15562
136	8827
136	17815
136	16522
136	13386
136	15598
136	18412
136	15896
136	11336
136	12179
136	10112
136	1857
137	8694
137	13622
137	17911
137	4504
137	82
138	11307
138	22350
138	14629
138	6215
138	17398
138	8418
138	4367
138	12680
138	20872
138	13628
138	10400
138	15935
138	14072
138	6363
138	10791
138	1106
138	2819
138	14170
138	8111
138	17883
139	3345
139	4859
139	21778
139	7899
139	5374
139	11497
140	14551
140	9499
140	9145
140	6073
140	12403
140	22535
140	5075
140	22547
140	15985
140	10623
140	13198
140	7685
140	10330
140	6839
140	9492
141	5280
141	1978
141	11541
141	17145
141	3943
141	1739
141	2336
142	16775
142	3460
142	2345
142	4074
142	16788
142	293
142	20508
142	13554
142	3408
142	7166
143	1689
143	14199
143	11138
143	4982
143	11806
143	21753
143	5164
143	8736
143	3926
144	18909
144	10507
144	6042
145	18933
145	11244
145	266
145	16188
145	2084
145	13829
145	8408
145	13613
145	6898
145	1689
145	1154
145	16028
145	311
145	4095
145	11898
145	22142
145	58
146	22550
146	14188
146	14612
146	19386
146	1070
146	384
146	14172
147	6954
147	12229
147	20746
147	16162
147	2955
147	21165
148	5699
148	17053
148	9369
148	11645
148	9628
148	688
148	20180
149	10268
149	16956
149	19621
149	8583
149	3060
149	13491
149	11303
150	1108
150	6963
150	11694
150	17608
150	18095
150	18225
150	15137
150	16119
150	17633
150	8334
150	16314
150	11812
150	11650
150	22545
150	9514
150	11625
150	13114
150	18449
151	3331
151	17026
151	19343
151	18595
151	3276
151	2912
151	9434
151	8645
152	4074
152	10474
152	9877
152	9665
152	20944
152	7166
152	12375
152	22030
153	7320
153	17026
153	20517
153	15524
153	12916
153	7330
153	3555
153	942
153	14337
153	21540
153	5839
153	6651
153	22332
153	10066
153	194
153	14950
153	6592
153	13781
153	7306
153	10321
153	10427
153	10854
153	21536
153	20278
153	14060
153	19985
153	4754
153	10794
153	15926
153	21438
153	16693
154	12262
154	8348
154	3810
154	18106
154	5426
154	17763
154	14743
154	5912
155	2701
155	10422
155	7203
155	14580
155	738
155	15130
156	6326
156	2289
156	20647
156	15553
156	999
156	8969
156	13300
157	578
157	5108
157	15815
157	9376
157	12605
157	2194
157	2774
157	499
157	13354
157	14961
157	1955
157	4800
157	21081
157	9042
157	4011
157	756
157	16023
158	20158
158	20052
158	21874
159	9740
159	8603
159	8495
159	22784
159	18060
159	7182
159	4908
159	17103
160	22273
160	19808
160	13703
160	3158
160	8781
160	1027
160	9951
161	1949
161	7780
161	10564
161	4529
161	11743
161	5304
161	8016
161	10656
161	8595
161	15228
161	1468
161	11106
161	18690
161	21065
161	5349
161	17709
161	850
161	2405
161	9729
161	4958
162	2405
162	13656
162	16935
162	12711
162	17837
162	4475
162	20059
162	16950
162	6850
162	8016
162	13680
162	7260
163	10412
163	14873
163	7050
163	3632
163	10637
163	13390
163	22820
163	3362
163	18856
163	10951
163	6486
164	1949
164	21421
164	17826
164	14971
164	11450
165	13796
165	7622
165	16465
165	302
165	18554
165	2968
165	1225
165	11288
165	16669
166	14898
166	21779
166	5541
166	10324
166	21524
167	17864
167	17541
167	324
167	22636
167	6872
167	19757
168	22040
168	15286
168	3697
168	13082
168	21972
168	16463
168	3921
168	7194
168	10586
168	527
169	3279
169	20404
169	21386
169	13110
170	5849
170	5639
170	7633
170	8581
170	1026
170	18595
170	12190
170	12068
170	20637
170	16047
170	12184
170	18599
170	11889
170	4028
170	10344
170	18214
170	3244
170	20455
170	12206
170	6092
170	18893
170	7330
170	22071
170	1526
170	8184
170	2206
170	965
170	6935
170	12127
170	22828
170	7411
170	20573
170	10926
170	19186
170	6558
170	22355
170	12931
170	15601
170	13025
170	12214
170	11766
170	9082
170	18629
170	2180
170	3204
170	16703
170	15392
170	5536
170	11654
170	20877
170	22697
170	11951
170	5184
170	5691
170	2102
170	2665
170	14001
171	15306
171	1079
171	12166
171	1821
171	347
171	5746
171	6386
171	22697
172	15803
172	12184
172	15847
172	13615
172	9335
172	17638
172	1918
172	4908
172	4016
172	7736
172	18690
172	17209
172	12802
173	20405
173	16694
173	10439
173	20120
173	9614
173	3928
173	15775
173	10254
173	8407
173	11006
173	2697
173	22292
173	20790
173	4206
174	6570
174	1070
174	22090
174	7670
174	18695
174	14486
174	4230
175	2369
175	12949
175	10606
175	2355
175	15257
175	10324
175	17386
175	22550
175	19266
175	20643
176	849
176	6658
176	3811
176	13584
176	20973
176	17425
176	4284
176	7151
176	17890
176	10879
176	46
176	10583
176	13697
176	13754
177	15699
177	13462
177	20306
177	1142
177	628
177	12236
177	13615
177	10112
177	11214
177	8093
177	22022
178	11915
178	15550
178	20634
178	20718
178	13665
178	22641
178	15298
178	20589
179	13738
179	13665
179	5720
179	20147
179	22828
179	423
179	10776
179	22328
180	21199
180	8093
180	17639
180	1404
180	10507
180	20361
180	14713
180	21110
180	11090
180	1542
180	747
181	321
181	1739
181	18324
181	1912
181	11303
181	22482
182	18790
182	12043
182	12321
182	18940
182	5039
182	14729
182	1789
183	12802
183	21183
183	5488
183	3713
183	849
184	17063
184	20993
184	19626
184	4819
184	14727
184	9718
184	347
184	19269
185	267
185	6438
185	21325
186	1190
186	7136
186	10133
186	4158
186	345
186	8119
187	17575
187	849
187	10007
187	7990
187	13643
187	7126
188	18249
188	13968
188	20476
188	3974
188	18174
188	13656
188	8091
189	16103
189	13034
189	6486
189	17759
189	11678
189	19704
189	17097
189	8329
190	11154
190	10621
190	3120
190	5541
190	18028
190	14934
190	20409
190	16685
191	2976
191	18620
191	17102
191	734
191	20248
191	7804
191	20072
191	7006
191	17079
192	20998
192	13883
192	3942
192	819
192	14960
192	17618
192	12685
192	7708
192	21964
192	3393
192	425
192	14229
192	22434
193	1558
193	7923
193	17538
193	10021
193	19749
193	21014
193	16258
193	7678
193	410
193	11345
193	21361
193	6884
194	13122
194	19215
194	21316
194	10300
194	22226
194	6725
194	6565
194	14699
195	18339
195	19878
195	11381
195	14983
195	5079
195	9104
195	10602
195	8408
195	10282
195	11414
196	563
196	5292
196	13081
196	11064
196	22534
196	19711
196	427
196	8131
196	2701
196	19747
196	16656
196	18242
196	4763
196	17385
196	19471
196	20979
196	9138
197	719
197	14828
197	11480
197	425
197	8936
197	16477
197	21348
197	11849
197	11475
197	11314
198	18437
198	18695
198	19153
198	21412
198	8399
198	8218
198	5066
198	14709
198	15984
198	1083
199	2262
199	5547
199	1780
200	3732
200	18272
200	3966
200	12018
200	2345
200	17777
200	20878
200	1948
200	3701
200	18348
200	20681
200	18490
201	14266
201	6736
201	8504
201	473
201	11752
201	3559
201	11503
201	21037
202	10330
202	1919
202	17538
202	14971
202	4750
202	20219
202	6012
203	13796
203	18722
203	3942
203	6525
203	3451
203	10183
203	12908
203	20059
203	17242
203	421
203	4098
204	20450
204	6422
204	12896
204	563
204	9146
204	6448
204	7068
205	21821
205	3182
205	4495
205	18624
205	1764
205	8383
205	14395
205	16715
205	20405
205	4499
205	11599
205	11474
205	11106
205	18642
206	9314
206	12525
206	6455
207	1765
207	20181
207	22852
207	4106
207	2956
207	8944
207	20456
207	21479
207	10029
207	4535
207	18237
207	1980
208	10510
208	4074
208	6021
208	16887
208	3506
208	16444
208	13837
209	18299
209	18856
209	18909
209	16880
209	14698
209	3575
209	15151
209	2944
209	18592
209	18412
210	6454
210	19258
210	2747
210	2820
210	16149
210	22269
211	2420
211	20490
211	2161
212	15650
212	3104
212	6365
212	9661
212	5609
212	3759
212	3903
212	1090
212	13380
213	3015
213	159
213	5754
213	13451
213	1048
213	963
213	2899
213	7750
213	9945
213	11004
213	14701
213	15802
213	13344
213	3790
213	16444
213	17630
214	19083
214	2783
214	2713
214	2737
214	9499
214	22229
214	15827
214	6152
214	15811
214	18680
214	22278
214	6073
214	2796
214	6132
214	2883
214	15826
214	19266
214	2768
214	22496
215	7870
215	13645
215	8010
215	190
215	19299
215	7527
215	16672
215	3599
215	4926
216	9128
216	7247
216	13429
216	22246
216	2709
216	22192
216	11688
216	12499
216	14300
216	2559
216	9285
216	4402
216	9495
216	13453
216	15985
216	1246
216	9241
216	6012
216	2796
216	9284
216	11475
216	9754
216	5826
216	11678
216	19050
216	19458
217	4125
217	575
217	3881
217	13927
217	10617
217	7418
217	20064
217	3921
217	17217
217	4030
217	10619
217	17188
217	20495
217	13708
217	7022
217	10642
217	13876
217	7153
217	10441
218	9573
218	22732
218	13690
218	10314
218	16343
218	22443
218	505
218	8137
218	4097
218	6012
218	4215
218	55
218	5993
219	21304
219	19325
219	13662
219	13637
219	390
219	20497
219	14279
219	4008
219	1267
219	9764
219	16652
219	10314
219	5019
219	268
219	13457
219	3095
219	17936
219	3788
219	14971
219	4371
219	14860
220	20681
220	14334
220	7587
220	11363
220	241
220	18470
220	2968
220	10112
220	11693
220	5611
220	22592
220	5247
220	22247
220	200
220	17156
220	22215
220	1187
220	6986
220	3692
220	10385
220	8989
220	1752
221	14850
221	22665
221	14104
221	547
221	9395
222	3656
222	11344
222	15904
222	347
222	4923
222	13756
222	21196
222	2603
222	18529
222	5027
222	7260
222	5942
222	5520
222	3137
222	3968
222	17298
222	5739
222	17940
222	10188
222	5469
222	18516
222	21683
222	9744
222	13931
222	20853
222	13565
222	1184
222	12119
222	11400
222	15130
223	20293
223	11136
223	5079
223	21927
223	16226
223	19929
223	5027
223	741
224	15465
224	22403
224	18815
224	22223
225	9441
225	17097
225	202
225	21761
225	4651
225	17661
225	16477
226	17777
226	20865
226	18690
226	14383
226	21219
226	13590
226	17332
226	1814
226	2699
226	10658
227	15579
227	20458
227	19833
227	20872
228	16934
228	756
228	15896
228	17774
228	3905
228	19325
228	414
229	14030
229	2722
229	6424
229	20555
229	8016
229	15253
229	15896
229	12955
229	13954
229	12462
229	11344
230	5786
230	20219
230	15054
230	6818
230	17079
231	8131
231	8213
231	7762
231	7818
231	11602
231	21142
231	21707
232	20330
232	17216
232	11350
232	8100
232	10602
232	3904
232	13711
232	555
232	17052
232	5
232	20271
232	3662
232	20064
232	3472
232	12663
232	1857
232	16961
232	19969
232	7424
232	2803
232	16761
232	9398
232	14226
232	584
232	17097
232	181
232	5089
232	11355
232	4436
232	4067
232	3846
232	3885
232	16670
232	10394
232	10373
232	4878
232	9823
232	14260
232	370
232	10139
232	4147
232	13529
232	20819
232	7697
232	8812
233	356
233	1717
233	20465
233	20238
233	20334
233	13035
233	5304
233	16099
233	13556
233	20141
233	8603
233	21292
233	13707
233	20452
233	13122
233	21217
233	20372
233	1798
233	13206
233	302
233	4001
234	21056
234	15954
234	7788
234	6888
234	16809
234	6755
234	3656
234	22624
234	7275
234	16270
234	2583
234	7310
234	12623
234	10611
234	2550
234	4062
234	13732
234	15984
234	11067
234	17390
234	13462
234	19972
234	22291
234	20998
234	14485
234	7318
234	6078
234	7207
234	11179
234	16581
234	10111
234	7407
234	13754
234	963
234	4010
234	3609
234	22862
234	13225
234	7086
234	4084
234	22174
234	145
234	740
234	5066
235	12553
235	14995
235	19658
235	3150
235	12820
235	19056
235	19513
235	761
236	9854
236	17012
236	7836
236	19804
236	1188
236	16245
236	7126
237	10640
237	7233
237	3123
237	16912
237	13034
237	7836
237	7393
238	1201
238	18976
238	16054
238	5496
238	17843
238	11817
239	21109
239	16077
239	1912
239	15870
239	11648
239	16427
239	11345
239	14689
239	14347
239	8640
239	16343
239	1654
239	4999
239	7407
239	4697
240	2164
240	4099
240	5027
240	5130
240	7678
240	4854
240	14104
240	347
240	14784
240	1222
240	2952
241	15699
241	22147
241	8003
241	10928
241	7261
241	20817
241	22443
241	916
241	11506
242	15636
242	11877
242	12923
242	15363
242	20133
242	18501
242	21888
242	15545
242	12553
242	13039
242	4030
242	5849
242	6515
243	951
243	5040
243	781
243	7733
243	15856
243	7555
243	12226
243	21316
243	19390
243	14950
243	3788
243	21098
243	16887
243	7842
244	16935
244	1311
244	2830
244	11442
244	483
244	4035
245	4909
245	18791
245	21637
245	11495
245	11492
245	12184
245	10782
245	4747
246	9469
246	3362
246	556
246	8229
246	16725
246	3968
246	14253
247	392
247	7027
247	19325
247	16652
247	2259
247	21352
247	22035
247	11064
247	5292
247	15017
247	229
247	17824
247	10897
247	4635
247	5434
247	9263
247	21666
247	12915
247	12887
248	14842
248	7737
248	10952
248	9102
248	3810
248	22846
248	8696
248	22144
249	10112
249	11710
249	21249
249	14921
250	11812
250	2500
250	16856
250	21459
250	5267
250	1793
250	20812
251	12410
251	12930
251	390
251	22061
251	12316
251	20341
251	20736
251	14983
252	13347
252	1326
252	18316
252	5021
252	5066
252	19679
252	11713
252	8241
252	16076
252	8495
252	11395
252	14709
252	14970
252	5204
252	18226
252	10586
252	8042
253	22441
253	3099
253	7762
253	3638
253	8751
254	9436
254	20120
254	15713
255	17006
255	5225
255	1167
255	21641
255	10239
255	20370
256	1717
256	4011
256	21164
256	1290
256	20952
256	1803
256	4504
256	11288
256	11488
257	5826
257	15806
257	15644
257	17770
257	15631
257	22241
258	3457
258	10611
258	133
258	19809
258	7402
258	8220
258	4448
258	1135
258	20405
258	10507
258	7033
258	6682
258	837
258	747
258	10657
258	20864
258	16495
258	92
258	3522
258	17188
258	19857
258	13448
258	3681
258	4160
258	7108
258	17103
258	16318
258	697
259	22763
259	22732
259	16867
259	15075
259	3480
259	2711
259	217
260	7208
260	9303
260	7706
260	21411
260	10518
260	17500
260	21056
260	4099
260	4729
260	842
260	3903
260	4079
260	22732
260	13497
260	6399
260	302
260	15845
260	10320
260	440
261	22124
261	6486
261	2865
262	10007
262	1320
262	2447
262	2968
262	18060
262	5649
262	8099
263	7974
263	5013
263	4686
263	1604
263	2027
263	15219
263	19901
263	3095
263	18947
263	1739
263	6907
263	1912
263	14481
263	21395
263	18335
263	726
263	7762
263	13690
263	19748
263	21352
263	1919
263	14971
263	1684
263	17538
263	17843
263	1787
263	5067
263	16077
263	21413
263	18021
263	14232
263	14479
263	7593
263	21217
263	1654
263	5304
263	12802
263	1554
263	10571
263	22661
264	19139
264	13457
264	20348
264	7233
264	4424
264	4939
265	13595
265	4121
265	14209
265	13505
265	4580
265	14479
265	20331
266	20711
266	9585
266	13276
266	15720
266	18174
266	5019
266	13176
266	3015
266	3412
266	2968
266	19186
266	19141
266	3296
266	22523
267	13586
267	13237
267	16395
267	22345
267	10112
267	3984
267	20047
267	11812
268	16663
268	20147
268	3540
268	11288
268	17615
268	10507
268	19153
268	9897
268	16761
268	21389
268	2968
269	17218
269	657
269	18225
